year;area km²;indi
2008;0,00;Turé/Mariquita
2008;0,00;Wedezé
2008;0,00;Uirapuru
2008;0,00;Santa Cruz da Nova Aliança
2008;0,00;Fortaleza do Castanho
2008;0,00;Juruna do Km 17
2008;0,00;Apurinã Igarapé Tauamirim
2008;0,00;Estivadinho
2008;0,00;Nova Jacundá
2008;0,00;Tikuna de Santo Antonio
2008;0,00;Jumina
2008;0,00;Paumari do Rio Ituxi
2008;0,00;Jaquiri
2008;0,00;Taihantesu
2008;0,00;Katukina/Kaxinawá
2008;0,00;Arara da Volta Grande do Xingu
2008;0,00;Alto Sepatini
2008;0,00;Acimã
2008;0,00;Marajai
2008;0,00;Kulina do Rio Envira
2008;0,00;Igarapé Ribeirão
2008;0,00;Juma
2008;0,00;Apurinã do Igarapé Mucuim
2008;0,00;Boca do Acre
2008;0,00;Lauro Sodré
2008;0,00;Cuiu-Cuiu
2008;0,00;Acapuri de Cima
2008;0,00;Kampa do Igarapé Primavera
2008;0,00;Krenyê
2008;0,00;Santana
2008;0,00;São Pedro do Sepatini
2008;0,00;Sapotal
2008;0,00;Ananás
2008;0,00;Guajahã
2008;0,00;Água Preta/Inari
2008;0,00;Kaxinawá Ashaninka do Rio Breu
2008;0,00;Barro Alto
2008;0,00;Igarapé Taboca do Alto Tarauacá
2008;0,00;Hi Merimã
2008;0,00;Inauini/Teuini
2008;0,00;Camicua
2008;0,00;Espírito Santo
2008;0,00;Igarapé do Caucho
2008;0,00;Évare II
2008;0,00;Mapari
2008;0,00;Jurubaxi-téa
2008;0,00;Guanabara
2008;0,00;Kaxinawá Colônia Vinte e Sete
2008;0,00;Jaminawa do Igarapé Preto
2008;0,00;Bom Intento
2008;0,00;Cacau do Tarauaca
2008;0,00;Alto Tarauacá
2008;0,00;Anaro
2008;0,00;Kanamari do Rio Juruá
2008;0,00;Banawá
2008;0,00;Igarapé Capana
2008;0,00;Kaxarari
2008;0,62;Trombetas/Mapuera
2008;0,18;Kampa e Isolados do Rio Envira
2008;0,52;Sororó
2008;6,47;Areões
2008;0,07;Mangueira
2008;1,03;Sete de Setembro
2008;0,19;Riozinho
2008;0,54;Raimundão
2008;0,28;Kanela Memortumré
2008;0,03;Karipuna
2008;1,21;Vale do Guaporé
2008;1,14;Trincheira Bacaja
2008;0,09;Jaminawa Arara do Rio Bagé
2008;0,26;Boqueirão
2008;5,73;Alto Rio Guamá
2008;0,13;Irantxe
2008;0,59;Parque do Araguaia
2008;44,07;Cachoeira Seca
2008;0,20;Tenharim Marmelos
2008;0,44;Rio Negro Ocaia
2008;0,55;Massaco
2008;0,08;Apurinã Km 124 BR-317
2008;1,05;Parakanã
2008;6,79;Kayabi
2008;3,04;Menkragnoti
2008;0,27;Rio Téa
2008;0,80;Bacurizinho
2008;0,92;Pacaas Novas
2008;0,07;Uneiuxi
2008;0,09;Jarawara/Jamamadi/Kanamati
2008;1,02;Caru
2008;0,53;Truaru
2008;0,14;Nukini
2008;0,40;Kaxinawá Nova Olinda
2008;1,08;Vale do Javari
2008;0,17;Aningal
2008;0,26;São Marcos - RR
2008;0,79;Raposa Serra do Sol
2008;0,15;Betania
2008;0,16;Awa
2008;0,11;Mawetek
2008;0,15;Mamoadate
2008;0,17;Médio Rio Negro II
2008;0,06;Cunhã-Sapucaia
2008;0,46;Lagoa Comprida
2008;0,17;Sucuba
2008;0,45;Apiaká do Pontal e Isolados
2008;0,10;São Francisco do Canimari
2008;0,14;Sararé
2008;0,92;Murutinga/Tracaja
2008;0,08;Balaio
2008;0,20;Anambé
2008;1,34;Rio Urubu
2008;0,54;Parque do Tumucumaque
2008;0,45;Arara do Rio Branco
2008;5,91;Panará
2008;0,09;Rio Pindaré
2008;0,45;Terena Gleba Iriri
2008;0,07;Catipari/Mamoria
2008;7,71;Bacurizinho
2008;0,19;Kaxinawá da Praia do Carapanã
2008;0,49;Governador
2008;1,14;Moskow
2008;0,23;Estrela da Paz
2008;0,07;Caititu
2008;0,67;Arara do Rio Amônia
2008;0,39;Waimiri-Atroari
2008;0,08;Camadeni
2008;1,11;Canauanim
2008;0,66;Deni
2008;0,06;Umutina
2008;2,36;Parque do Aripuanã
2008;0,48;Roosevelt
2008;0,14;Jacamim
2008;0,08;Kampa do Rio Amônia
2008;0,52;Barata Livramento
2008;0,00;Itixi Mitari
2008;0,10;Padre
2008;0,29;Tenharim Marmelos (Gleba B)
2008;0,47;Kulina do Medio Jurua
2008;0,39;Erikpatsá
2008;0,06;Bragança-Marituba
2008;1,27;Médio Rio Negro I
2008;0,68;Kaxinawá do Rio Jordão
2008;0,28;Pium
2008;0,34;Meria
2008;4,49;Menkü
2008;2,92;Enawenê-Nawê
2008;0,01;Krenrehé
2008;0,64;Igarapé Lage
2008;0,09;Rio Gregório
2008;0,07;Kulina Igarapé do Pau
2008;0,18;Matintin
2008;0,41;Karitiana
2008;0,18;Cuia
2008;30,94;Maraiwatsede
2008;7,11;Kayapó
2008;0,79;Kanela
2008;0,46;Kwazá do Rio São Pedro
2008;1,40;Pirahã
2008;0,11;Campinas/Katukina
2008;1,11;Piripkura ( restrição de uso )
2008;0,10;Rio Paru DEste
2008;40,78;Apyterewa
2008;3,73;Xikrin do Rio Catete
2008;2,77;Pequizal do Naruvôtu
2008;0,46;Amanayé
2008;0,00;Pequizal
2008;0,96;Arara
2008;8,58;Arariboia
2008;2,87;Andirá-Marau
2008;0,33;Jauary
2008;0,62;Tenharim do Igarapé Preto
2008;1,20;Porquinhos
2008;0,38;Kaxinawá do Baixo Rio Jordão
2008;0,11;Tubarão Latunde
2008;0,14;Miguel/Josefa
2008;3,14;Araçá
2008;0,08;Sai-Cinza
2008;0,12;Nova Esperança do Rio Jandiatuba
2008;0,13;Santa Inez
2008;0,14;Kaxinawá do Rio Humaitá
2008;2,73;Uru-Eu-Wau-Wau
2008;1,59;Sissaíma
2008;0,07;Lago Jauari
2008;0,27;Lago do Limão
2008;0,90;Igarapé Lourdes
2008;2,51;Portal do Encantado
2008;0,21;Krahó-Kanela
2008;0,88;Nhamundá/Mapuera
2008;0,07;Rio Negro Ocaia
2008;5,62;Batelão
2008;1,81;Cué Cué/ Marabitanas
2008;0,05;Serra Morena
2008;0,37;Aripuanã
2008;0,08;Arara do Igarapé Humaitá
2008;0,72;Paraná do Arauató
2008;0,74;Urucu/Juruá
2008;45,63;Menkü
2008;0,30;Baú
2008;0,07;Uneiuxi
2008;1,04;Capoto/Jarina
2008;0,38;Waiãpi
2008;0,13;Vista Alegre
2008;1,71;Malacacheta
2008;0,07;Wawi
2008;0,07;Kaxinawá Seringal Independência
2008;0,34;Lago Aiapua
2008;0,24;Utiariti
2008;0,07;São Domingos do Jacapari e Estação
2008;2,64;Araweté Igarapé Ipixuna
2008;0,06;Riozinho do Alto Envira
2008;0,49;Kumaru do Lago Ualá
2008;0,08;Seruini/Mariene
2008;0,97;Krikati
2008;0,36;Batovi
2008;0,34;Zuruahã
2008;0,08;Peneri/Tacaquiri
2008;4,84;Cana Brava/Guajajara
2008;0,27;Kaxuyana-Tunayana
2008;0,07;Tirecatinga
2008;7,99;Urubu Branco
2008;0,16;Rio Gregório
2008;5,19;Uaçá
2008;0,81;Apiaka/Kayabi
2008;55,95;Parque do Xingu
2008;1,14;Rio Branco
2008;0,07;São Leopoldo
2008;4,88;Jacareúba/Katauixi (restrição uso)
2008;6,15;Manoki
2008;0,07;Rio Mequens
2008;2,51;Alto Rio Negro
2008;0,10;Tikúna de Feijoal
2008;0,07;Cabeceira do Rio Acre
2008;0,01;Patauá
2008;3,57;Sarauá
2008;0,40;Geralda Toco Preto
2008;0,31;Apinayé
2008;0,40;Pirineus de Souza
2008;2,06;Badjonkore
2008;0,25;Barreira da Missão
2008;11,00;Alto Turiaçu
2008;0,41;Évare I
2008;0,36;Macarrão
2008;0,52;Rio Guaporé
2008;14,60;Yanomami
2008;0,50;Tabalascada
2008;0,12;Setemã
2008;4,66;Zoró
2008;0,79;Inawebohona
2008;0,18;Paracuhuba
2008;0,23;Muriru
2008;0,28;Nambikwara
2008;0,06;Igarapé Grande
2008;0,34;Tuwa Apekuokawera
2008;0,07;WaiWái
2008;0,56;Serra da Moça
2008;2,80;Porquinhos dos Canela-Apãnjekra
2008;1,52;Coata-Laranjal
2008;0,71;Kawahiva do Rio Pardo
2008;0,06;Paukalirajausu
2008;0,24;Mãe Maria
2008;1,39;Manoa/Pium
2008;0,14;Jaminaua/Envira
2008;0,95;Munduruku
2008;0,07;Sururuá
2008;0,50;Miratu
2008;0,16;Japuira
2008;0,07;Turé/Mariquita II
2008;0,07;Alto Rio Purus
2008;0,08;Paumari do Lago Paricá
2008;0,15;Ponciano
2008;0,08;Trincheira
2008;0,12;Sagarana
