year;area km²;consunit
2010;0,00;Parque Natural Municipal Claudino Francio
2010;0,00;Floresta Nacional de Anauá
2010;0,00;Estação Ecológica do Rio Ronuro
2010;0,00;APA do Rio Madeira
2010;0,00;Estação Ecológica de Jutaí-Solimões
2010;0,00;Reserva Extrativista Roxinho
2010;0,00;Parque Estadual de Corumbiara
2010;0,00;Parque Nacional Viruá
2010;0,00;Área de Relevante Interesse Ecológica Projeto Dinâmica Biológica de Fragmentos Florestais
2010;0,00;Reserva Extrativista Freijó
2010;0,00;Estação Ecológica de Taiamã
2010;0,00;RPPN Catedral do Jalapão
2010;0,00;RPPN Fazenda Loanda
2010;0,00;Area de Relevante Interesse Ecologico Parque Ambiental Antonio Danubio Lourenço da Silva
2010;0,00;Parque Nacional das Nascentes do Rio Parnaiba
2010;0,00;Reserva Extrativista Marinha de Gurupi-Piriá
2010;0,00;Parque Estadual do Matupiri
2010;0,00;RPPN Irmãos Satelis
2010;0,00;Reserva Extrativista Garrote
2010;0,00;Floresta Estadual de Rendimento Sustentado do Rio Machado
2010;0,00;Parque Estadual do Xingu
2010;0,00;Parque Natural Municipal Jardim Botânico
2010;0,00;Monumento Natural Morro Chico Mendes
2010;0,00;Reserva de Desenvolvimento Sustentável Aripuanã
2010;0,00;Parque Estadual Tucumã
2010;0,00;Parque Natural Municipal do Cancão
2010;0,00;Reserva Extrativista da Baía do Tubarão
2010;0,00;Floresta Nacional de Macauã
2010;0,00;Area de Protecao Ambiental Xeriuini
2010;0,00;Reserva de Desenvolvimento Sustentável Rio Amapá
2010;0,00;Parque Nacional da Chapada das Mesas
2010;0,00;Estação Ecológica Samuel
2010;0,00;Floresta Nacional de Jacundá
2010;0,00;RPPN Fazenda Calixto
2010;0,00;Reserva Extrativista do Itaúba
2010;0,00;Reserva Extrativista Curralinho
2010;0,00;Estação Ecológica Rio Flor do Prado
2010;0,00;Parque Estadual Cristalino
2010;0,00;Reserva Biológica Traçadal
2010;0,00;Reserva Extrativista Maracatiara
2010;0,00;APA do Rio Curiaú
2010;0,00;Reserva de Desenvolvimento Sustentável Vitória de Souzel
2010;0,00;RPPN Cristalino Iii
2010;0,00;Reserva Biológica Rio Ouro Preto
2010;0,00;Parque Estadual Chandless
2010;0,00;Reserva Extrativista Jatobá
2010;0,00;Reserva Extrativista do Guariba
2010;0,00;Reserva Extrativista Ipê
2010;0,00;RPPN Sesc Tepequém
2010;0,00;Floresta Nacional de Mapiá-Inauiní
2010;0,00;Reserva Extrativista Sucupira
2010;0,00;Parque Estadual do Sítio do Rangedor
2010;0,00;Estação Ecológica de Cuniã
2010;0,00;Reserva Extrativista Mogno
2010;0,00;Floresta Nacional de Jatuarana
2010;0,00;Parque Estadual de Monte Alegre
2010;0,00;RPPN Bico do Javaés
2010;0,00;Parque Estadual de Guajará-Mirim
2010;0,00;Parque Nacional de Pacaás Novos
2010;0,00;Estacao Ecologica Serra Geral do Tocantins
2010;0,00;Reserva Extrativista Angelim
2010;0,00;APA do Salto Magessi
2010;0,00;Parque Municipal da Cacimba
2010;0,00;Reserva de Desenvolvimento Sustentável do Matupiri
2010;0,00;Parque Natural Municipal Parque Florestal de Sinop
2010;0,00;Reserva Extrativista Seringueira
2010;0,00;Refugio da Vida Silvestre de Colíder
2010;0,00;Parque Natural Municipal Colonizador Jose Bianchini
2010;0,00;Floresta Nacional de Itaituba I
2010;0,00;Reserva Extrativista Rio Iriri
2010;0,00;Parque Natural Municipal Vale do Esperança
2010;0,00;Refúgio de Vida Silvestre Tabuleiro do Embaubal
2010;0,00;Estação Ecológica de Niquiá
2010;0,00;Reserva Extrativista Aquariquara
2010;0,00;RPPN Gibeão
2010;0,00;Reserva Biológica do Guaporé
2010;4,98;Estação Ecológica da Terra do Meio
2010;0,55;Reserva Extrativista do Rio Gregório
2010;0,12;Parque Estadual do Araguaiaa
2010;0,88;Reserva de Desenvolvimento Sustentável Cujubim
2010;11,83;Floresta Nacional do Jamanxim
2010;0,08;Reserva Extrativista Gurupá-Melgaço
2010;1,04;Reserva Extrativista Mapuá
2010;0,13;Parque Nacional do Monte Roraima
2010;0,06;APA do Juá
2010;1,70;Reserva de Desenvolvimento Sustentavel do Rio Madeira
2010;0,18;Floresta Nacional de Caxiuanã
2010;0,14;"Floresta Estadual de Rendimento Sustentado do Rio Madeira ""B"""
2010;0,04;Reserva Extrativista Marinha Cuinarana
2010;0,83;Reserva Extrativista Guariba-Roosevelt
2010;0,90;Floresta Estadual de Faro
2010;1,14;Parque Estadual Serra Ricardo Franco
2010;1,32;Floresta Estadual de Iriri
2010;0,15;Parque Estadual Serra do Aracá
2010;0,44;Reserva Extrativista Marinha de Soure
2010;0,26;Floresta Estadual de Rendimento Sustentado Periquito
2010;0,05;Floresta Nacional de Purus
2010;0,07;Floresta Nacional de Humaitá
2010;0,50;APA - Baixo Rio Branco
2010;0,76;APA  Tapuruquara
2010;0,92;Floresta Nacional de Tapirapé-Aquiri
2010;0,96;Floresta Estadual Maúes
2010;0,19;Reserva Extrativista Maracanã
2010;0,14;Parque Nacional dos Campos Ferruginosos
2010;0,17;Floresta Estadual de Rendimento Sustentado Tucano
2010;1,07;Reserva Extrativista Riozinho do Anfrísio
2010;26,79;APA do Lago de Tucurui
2010;0,17;Reserva Biológica do Jaru
2010;0,25;Parque Nacional do Cabo Orange
2010;2,30;Reserva Extrativista Terra Grande Pracuuba
2010;0,14;Reserva Extrativista Catuá-Ipixuna
2010;2,27;Reserva Extrativista Rio Cajari
2010;3,25;Reserva Extrativista Alto Tarauacá
2010;15,82;APA de Upaon-Açu / Miritiba / Alto Preguiças
2010;4,55;Reserva Extrativista Renascer
2010;0,14;Parque Nacional do Araguaia
2010;0,00;Reserva de Desenvolvimento Sustentável Pucuruí - Ararão
2010;0,94;Parque Nacional da Amazônia
2010;1,48;Parque Nacional do Rio Novo
2010;0,80;Parque Nacional do Jaú
2010;0,08;Reserva de Desenvolvimento Sustentável Igapó-Açu
2010;8,14;APA do Tapajós
2010;0,08;Floresta Nacional de Urupadi
2010;11,19;Reserva Extrativista Arióca Pruanã
2010;0,30;Reserva Extrativista Baixo Juruá
2010;0,03;Reserva Extrativista  do Rio Cautário
2010;0,09;Floresta Nacional do Jamari
2010;0,17;Reserva de Desenvolvimento Sustentável Alcobaça
2010;0,37;Reserva Extrativista Rio Preto-Jacundá
2010;0,10;Estação Ecológica do Rio Roosevelt
2010;0,81;Floresta Estadual do Trombetas
2010;0,18;Parque Nacional dos Campos Amazônicos
2010;0,14;Reserva Extrativista Baixo Rio Branco Jauaperi
2010;0,46;APA Lago de Santa Isabel
2010;5,11;Parque Nacional da Serra do Divisor
2010;6,41;Reserva Extrativista Chico Mendes
2010;5,71;Reserva Biológica Nascentes Serra do Cachimbo
2010;0,15;Floresta Nacional do Amazonas
2010;0,62;Reserva Extrativista Rio Cautário
2010;0,10;Floresta Estadual Canutama
2010;1,67;Floresta Nacional de Itaituba Ii
2010;0,06;Reserva Extrativista Marinha Arai-Peroba
2010;7,35;APA Margem Direita do Rio Negro- Setor Paduari-Solimões
2010;0,16;APA das Cabeceiras do Rio Cuiabá
2010;38,91;Reserva Extrativista Jaci-Paraná
2010;0,37;Reserva de Desenvolvimento Sustentavel Puranga Conquista
2010;11,62;Reserva Biológica do Gurupi
2010;0,31;Parque Nacional do Acari
2010;0,52;APA de Alter do Chão
2010;0,75;Floresta Estadual de Tapauá
2010;0,36;APA de São Geraldo do Araguaia
2010;0,43;Reserva Extrativista Médio Juruá
2010;0,42;Reserva Extrativista do Rio Jutaí
2010;1,48;Parque Nacional da Serra do Pardo
2010;0,10;Parque Estadual Serra Santa Bárbara
2010;1,68;Floresta Nacional de Santa Rosa do Purus
2010;0,06;APA de Algodoal-Maiandeua
2010;0,61;Parque Nacional do Juruena
2010;0,14;Reserva Extrativista Rio Pacaás Novos
2010;13,17;Reserva Extrativista Verde Para Sempre
2010;0,56;Floresta Nacional de Pau-Rosa
2010;0,08;Parque Estadual do Bacanga
2010;8,21;APA da Baixada Maranhense
2010;0,70;Reserva Extrativista Auatí-Paraná
2010;0,36;APA Paytuna
2010;3,94;APA Margem Esquerda do Rio Negro-Setor Tarumã Açu-Tarumã Mirima
2010;0,29;APA da Região do Maracanã
2010;0,04;APA dos Campos de Manicoré
2010;6,76;APA Ilha do Bananal/Cantão
2010;1,02;Area de Proteção Ambiental Taruma/Ponta Negra
2010;0,13;Floresta Nacional de Mulata
2010;1,05;Reserva de Desenvolvimento Sustentável Mamirauá
2010;0,20;Reserva Extrativista Rio Xingu
2010;0,31;Reserva Extrativista Ituxí
2010;0,97;Reserva Biológica do Rio Trombetas
2010;1,81;Parque Nacional do Jamanxim
2010;0,73;Reserva Biológica do Abufari
2010;1,42;Parque Nacional Mapinguari
2010;1,89;Reserva de Desenvolvimento Sustentável Amanã
2010;2,68;Reserva Extrativista do Lago do Capanã Grande
2010;0,66;Floresta Estadual de Rendimento Sustentado Araras
2010;159,44;APA Triunfo do Xingu
2010;0,10;Reserva Extrativista Marinha Mocapajuba
2010;1,67;APA Margem Esquerda do Rio Negro-Setor Aturiá-Apuauzinho
2010;0,92;Reserva Extrativista Rio Ouro Preto
2010;0,06;Reserva Extrativista Marinha Mestre Lucindo
2010;0,52;APA Nhamundá
2010;0,29;Área de Relevante Interesse Ecológica Seringal Nova Esperança
2010;0,12;APA do Igarapé Gelado
2010;0,62;Floresta Nacional de Carajás
2010;0,80;Reserva Extrativista Mata Grande
2010;2,68;APA das Reentrâncias Maranhenses
2010;1,63;Floresta Estadual do Paru
2010;0,62;Floresta Nacional do Amaná
2010;6,39;Floresta Nacional de Tefé
2010;0,24;Reserva Extrativista do Rio Unini
2010;2,28;Reserva Extrativista do Cazumbá-Iracema
2010;1,47;Reserva Extrativista do Médio Purús
2010;0,82;Reserva de Desenvolvimento Sustentável Piagaçu Purus
2010;0,05;Parque Nacional de Anavilhanas
2010;0,17;Parque Estadual da Serra dos Martírios/Andorinhas
2010;0,92;Reserva de Desenvolvimento Sustentável do Juma
2010;17,65;Reserva Extrativista Alto Juruá
2010;0,26;Reserva Biológica do Uatumã
2010;0,44;Floresta Nacional de Balata-Tufari
2010;5,95;Floresta Nacional de Saracá-Taquera
2010;0,21;Floresta Nacional de Amapá
2010;0,21;Floresta Estadual de Rendimento Sustentado Rio Vermelho (C)
2010;0,31;Estação Ecológica Alto Maués
2010;0,06;Reserva Extrativista Mae Grande de Curuça
2010;0,24;Parque Nacional Montanhas do Tumucumaque
2010;2,96;Reserva Extrativista Ipaú-Anilzinho
2010;0,07;Reserva de Desenvolvimento Sustentável do Tupé
2010;3,51;Reserva Extrativista Riozinho da Liberdade
2010;0,34;Reserva Extrativista Arapixi
2010;1,20;Reserva de Desenvolvimento Sustentável do Uatumã
2010;6,43;Floresta Estadual de Rendimento Sustentado Mutum
2010;1,30;Reserva de Desenvolvimento Sustentável do Rio Negro
2010;1,64;Floresta Nacional de Bom Futuro
2010;3,60;Reserva Extrativista Tapajós Arapiuns
2010;0,55;APA Igarapé São Francisco
2010;4,98;APA de Presidente Figueiredo - Caverna do Moroaga
2010;33,32;APA do Arquipélago do Marajó
2010;3,97;Parque Nacional do Pico da Neblina
2010;0,94;Floresta Nacional de Tapajós
2010;2,27;Floresta Nacional de Roraima
2010;1,74;Reserva Biológica de Maicuru
2010;0,16;Estação Ecológica de Maracá
2010;3,84;Estação Ecológica do Grão Pará
2010;0,25;Floresta Nacional de Itacaiunas
2010;0,54;Floresta Nacional do Iquiri
2010;9,57;Floresta Estadual do Amapá
2010;2,64;Floresta Nacional Altamira
2010;0,57;APA Meandros do Araguaia
2010;0,34;Floresta Nacional do Crepori
2009;0,73;Floresta Nacional do Crepori
2009;0,00;Parque Estadual de Águas Quentes
2009;0,00;Parque Natural Municipal Uirapuru
2009;0,00;APA da Ilha do Combu
2009;0,00;Parque Natural Municipal Lagoa das Garças
2009;0,00;APA Serra do Lajeado
2009;0,00;Parque Estadual das Nascentes do Rio Taquari
2009;0,00;Parque Estadual do Bacanga
2009;0,00;Reserva Extrativista Maracanã
2009;0,00;Floresta Nacional de Urupadi
2009;0,00;Parque Nacional do Monte Roraima
2009;0,00;Floresta Nacional de Humaitá
2009;0,00;Parque Natural Muncipal Paulo Viriato Correa da Costa
2009;0,00;Reserva Extrativista Extremo Norte do Tocantins
2009;0,00;Parque Nacional dos Campos Ferruginosos
2009;0,00;Reserva Extrativista Municipal Beija Flor Brilho de Fogo
2009;0,00;APA Bacia do Rio de Janeiro
2009;0,00;Estação Ecológica de Maracá
2009;0,00;Reserva Biológica do Rio Trombetas
2009;0,00;APA Meandros do Araguaia
2009;0,00;Reserva Biológica do Tapirapé
2009;0,00;Reserva Extrativista do Rio Gregório
2009;0,00;Reserva Biológica do Lago Piratuba
2009;0,00;Parque Estadual Guariba
2009;0,00;Parque Natural Municipal de Redenção
2009;0,00;Area de Relevante Interesse Ecologico Museu Parque Seringal
2009;0,00;Reserva Biológica Morro dos Seis Lagos
2009;0,00;Reserva Biológica do Abufari
2009;0,00;APA Lago de São Salvador do Tocantins, Paranã E Palmeirópolis
2009;0,00;Área de Relevante Interesse Ecológica Javari Buriti
2009;0,00;APA da Fazendinha
2009;0,00;APA do Juá
2009;0,00;APA Lago de Peixe/Angical
2009;0,00;Reserva Extrativista Chocoaré-Mato Grosso
2009;0,00;Reserva Extrativista Lago do Cuniã
2009;0,00;APA da Serra do Saubal
2009;0,00;APA Parque Linear do Bindá
2009;0,00;Estação Ecológica do Rio Roosevelt
2009;0,00;APA da Região Metrolpolitana de Belém
2009;0,00;Reserva de Desenvolvimento Sustentável Bararati
2009;0,00;APA Jalapão
2009;0,00;Parque Nacional do Pico da Neblina
2009;0,00;Estação Ecológica da Serra das Araras
2009;0,00;Monumento Natural Morro de Santo Antônio
2009;0,00;Estação Ecológica Serra dos Três Irmãos
2009;0,00;APA Foz do Rio Santa Tereza
2009;0,00;Parque Natural Municipal do Morro dos Ventos
2009;0,00;Monumento Natural Canyons E Corredeiras do Rio Sono
2009;0,00;Parque Estadual Sucunduri
2009;0,00;Parque Estadual Charapucu
2009;0,00;Parque Estadual Dom Osório Stoffel
2009;0,00;Parque Estadual Rio Negro Setor Norte
2009;0,00;Parque Estadual do Utinga
2009;0,00;Parque Estadual Mãe Bonifácia
2009;0,00;Floresta Estadual Sucunduri
2009;0,00;Monumento Natural Atalaia
2009;0,00;APA Lago de Santa Isabel
2009;0,00;Floresta Nacional de São Francisco
2009;0,00;APA de Algodoal-Maiandeua
2009;0,00;Parque Estadual do Lajeado
2009;0,00;RPPN Poleiro Grande
2009;0,00;Parque Estadual Encontro das Águas
2009;0,00;Floresta Estadual Manicoré
2009;0,00;Estação Ecológica Rio Acre
2009;0,00;Reserva Extrativista Massaranduba
2009;0,00;Refúgio de Vida Silvestre Padre Sérgio Tonetto
2009;0,00;Reserva Extrativista Arapiranga-Tromaí
2009;0,00;Refúgio de Vida Silvestre Corixão da Mata Azul
2009;0,00;Parque Estadual do Jalapão
2009;0,00;Estação Ecológica do Jari
2009;0,00;Parque Natural Municipal Veredas dos Carajás
2009;0,00;Parque Estadual do Guirá
2009;0,00;Parque Estadual do Cantão
2009;0,00;APA do Igarapé Gelado
2009;0,00;RPPN Osório Reimão
2009;0,00;RPPN Pioneira do Rio Piquiri
2009;0,00;APA Lago de Palmas
2009;0,00;RPPN Sonhada
2009;0,00;APA do Rio Preto
2009;0,00;Parque Estadual do Araguaia
2009;0,00;Parque Natural Municipal de Castanhal/Pará
2009;0,00;Parque Estadual Serra Azul
2009;0,00;Parque Estadual Águas do Cuiabá
2009;0,00;APA da Região do Maracanã
2009;0,00;Reserva de Desenvolvimento Sustentável Campo das Mangabas
2009;0,00;Parque Nacional da Chapada dos Guimarães
2009;0,00;Floresta Estadual Aripuanã
2009;0,00;Parque Estadual Sumaúma
2009;0,00;RPPN Nova Aurora
2009;0,00;RPPN Peugeot-Onf-Brasil
2009;0,00;Floresta Estadual Apuí
2009;0,00;RPPN Klagesi
2009;0,00;Parque Nacional Serra da Mocidade
2009;0,00;Reserva Extrativista Marinha Caetétaperaçu
2009;0,00;Floresta Estadual Rio Urubu
2009;0,00;Parque Nacional do Pantanal Matogrossense
2009;0,00;APA das Nascentes de Araguaina
2009;0,00;Reserva de Desenvolvimento Sustentável Cujubim
2009;0,00;Parque Nacional da Serra da Cutia
2009;0,00;Reserva de Desenvolvimento Sustentável  Itatupã-Baquiá
2009;0,00;Reserva Extrativista Barreiro das Antas
2009;0,00;RPPN Ilhas Alexandre Rodrigues Ferreira
2009;0,00;Reserva Extrativista Quilombo do Frechal
2009;0,00;Reserva Extrativista Gurupá-Melgaço
2009;0,00;Parque Estadual Massairo Okamura
2009;0,00;Parque Nacional do Juruena
2009;0,00;Refúgio de Vida Silvestre Metrópole da Amazônia
2009;0,00;Reserva Extrativista  do Rio Cautário
2009;0,00;Reserva Extrativista Marinha Cuinarana
2009;0,00;APA do Itapiracó
2009;0,00;Estação Ecológica de Maracá Jipioca
2009;0,00;RPPN Fazenda Bosco
2009;0,00;Reserva Biológica Culuene
2009;0,00;APA Serra da Tabatinga
2009;0,00;APA Nascentes do Rio Paraguai
2009;0,00;Reserva Extrativista Marinha Mocapajuba
2009;0,00;Reserva de Desenvolvimento Sustentável Pucuruí - Ararão
2009;0,00;Reserva de Desenvolvimento Sustentável Piagaçu Purus
2009;0,00;Reserva Extrativista Marinha Tracuateua
2009;0,00;Reserva Extrativista São João da Ponta
2009;0,00;Estação Ecológica Juami-Japurá
2009;0,00;Reserva Extrativista Lago do Cedro
2009;0,00;Refúgio de Vida Silvestre Lago Mole
2009;0,00;Floresta Estadual de Rendimento Sustentado Rio Vermelho (C)
2009;0,00;Parque Estadual Serra dos Reis
2009;0,00;Parque Estadual da Serra dos Martírios/Andorinhas
2009;0,00;Parque Estadual do Araguaiaa
2009;0,00;Monumento Natural das Árvores Fossilizadas do Estado do Tocantins
2009;0,00;Parque Estadual Zé Bolo Flô
2009;0,00;RPPN Aurora Natura
2009;0,00;Parque Estadual Rio Negro Setor Sul
2009;0,00;Parque Natural Municipal Claudino Francio
2009;0,00;Floresta Nacional de Anauá
2009;0,00;Floresta Nacional de Caxiuanã
2009;0,00;Estação Ecológica de Jutaí-Solimões
2009;0,00;Reserva Extrativista Alto Juruá
2009;0,00;Reserva Extrativista Roxinho
2009;0,00;Parque Nacional Viruá
2009;0,00;Floresta Nacional do Amazonas
2009;0,00;Parque Nacional Montanhas do Tumucumaque
2009;0,00;Área de Relevante Interesse Ecológica Projeto Dinâmica Biológica de Fragmentos Florestais
2009;0,00;Estação Ecológica de Taiamã
2009;0,00;RPPN Catedral do Jalapão
2009;0,00;RPPN Fazenda Loanda
2009;0,00;Area de Relevante Interesse Ecologico Parque Ambiental Antonio Danubio Lourenço da Silva
2009;0,00;Parque Nacional das Nascentes do Rio Parnaiba
2009;0,00;Floresta Estadual do Trombetas
2009;0,00;Parque Estadual do Matupiri
2009;0,00;RPPN Irmãos Satelis
2009;0,00;Reserva Extrativista Garrote
2009;0,00;Floresta Estadual de Rendimento Sustentado do Rio Machado
2009;0,00;Parque Estadual do Xingu
2009;0,00;Parque Natural Municipal Jardim Botânico
2009;0,00;Monumento Natural Morro Chico Mendes
2009;0,00;Reserva de Desenvolvimento Sustentável Aripuanã
2009;0,00;Parque Estadual Tucumã
2009;0,00;Parque Natural Municipal do Cancão
2009;0,00;Reserva Extrativista da Baía do Tubarão
2009;0,00;Floresta Nacional de Macauã
2009;0,00;Area de Protecao Ambiental Xeriuini
2009;0,00;Reserva de Desenvolvimento Sustentável Rio Amapá
2009;0,00;Parque Nacional da Chapada das Mesas
2009;0,00;Floresta Nacional de Amapá
2009;0,00;Estação Ecológica Samuel
2009;0,00;Floresta Nacional de Jacundá
2009;0,00;RPPN Fazenda Calixto
2009;0,00;Reserva Extrativista do Itaúba
2009;0,00;Reserva Extrativista Curralinho
2009;0,00;Estação Ecológica Rio Flor do Prado
2009;0,00;Reserva Biológica Traçadal
2009;0,00;Reserva de Desenvolvimento Sustentável do Tupé
2009;0,00;APA do Rio Curiaú
2009;0,00;APA de Alter do Chão
2009;0,00;Reserva de Desenvolvimento Sustentável Vitória de Souzel
2009;0,00;RPPN Cristalino Iii
2009;0,00;Reserva Biológica Rio Ouro Preto
2009;0,00;Parque Estadual Chandless
2009;0,00;Reserva Extrativista Jatobá
2009;0,00;Reserva Extrativista do Guariba
2009;0,00;RPPN Sesc Tepequém
2009;0,00;Floresta Nacional de Mapiá-Inauiní
2009;0,00;Reserva Extrativista do Rio Unini
2009;0,00;Reserva Extrativista Baixo Rio Branco Jauaperi
2009;0,00;Reserva Biológica do Uatumã
2009;0,00;Floresta Nacional de Mulata
2009;0,00;Reserva Extrativista Sucupira
2009;0,00;Parque Estadual do Sítio do Rangedor
2009;0,00;Estação Ecológica de Cuniã
2009;0,00;Reserva Extrativista Mogno
2009;0,00;Parque Estadual de Monte Alegre
2009;0,00;RPPN Bico do Javaés
2009;0,00;Parque Estadual de Guajará-Mirim
2009;0,00;APA Nhamundá
2009;0,00;Estacao Ecologica Serra Geral do Tocantins
2009;0,00;Reserva Extrativista Angelim
2009;0,00;APA do Salto Magessi
2009;0,00;Estação Ecológica do Grão Pará
2009;0,00;Reserva de Desenvolvimento Sustentável Igapó-Açu
2009;0,00;Parque Municipal da Cacimba
2009;0,00;Reserva de Desenvolvimento Sustentável do Matupiri
2009;0,00;Parque Natural Municipal Parque Florestal de Sinop
2009;0,00;Reserva Extrativista Seringueira
2009;0,00;Refugio da Vida Silvestre de Colíder
